cycle,use_mercury,stability,adaptive_score,rigidity,dissent,identity_drift,light_power,shadow_power,mercury_power,bridge_tension,mercury_motion,alliance_shift,emergence,jester_pulse,judge_closure
72,False,1,0.83,0.277962,0.249838,-0.002992,0.459654,0.499238,0.0,0.02235,0.0,0.0,0.975767,0.2,1
73,False,1,0.83,0.280023,0.249685,-0.00351,0.481533,0.504112,0.0,0.022382,0.0,0.0,0.975937,0.0,1
74,False,1,0.83,0.282001,0.249553,-0.004349,0.475243,0.50979,0.0,0.024085,0.0,0.0,0.976099,0.0,1
75,False,1,0.83,0.283899,0.249421,-0.00547,0.477418,0.499304,0.0,0.023777,0.0,0.0,0.976255,0.0,1
76,False,1,0.83,0.285719,0.249321,-0.005384,0.474672,0.519727,0.0,0.026756,0.0,0.0,0.976405,0.0,1
77,False,1,0.83,0.287467,0.249247,-0.005835,0.470532,0.513915,0.0,0.029084,0.0,0.0,0.976549,0.0,1
78,False,1,0.83,0.289143,0.249192,-0.007666,0.487298,0.529319,0.0,0.030895,0.0,0.0,0.976687,0.0,1
79,False,1,0.83,0.290752,0.24915,-0.009459,0.469247,0.508452,0.0,0.032059,0.0,0.0,0.976819,0.0,1
80,False,1,0.83,0.292295,0.249139,-0.008987,0.470974,0.525481,0.0,0.035201,0.0,0.0,0.976947,0.0,1
81,False,1,0.83,0.293776,0.24914,-0.009559,0.47099,0.51425,0.0,0.036329,0.0,0.0,0.977069,0.0,1
82,False,1,0.83,0.295197,0.249176,-0.010495,0.471011,0.533549,0.0,0.039999,0.0,0.0,0.977186,0.0,1
83,False,1,0.83,0.296561,0.249254,-0.011283,0.471161,0.541896,0.0,0.044302,0.0,0.0,0.977299,0.0,1
84,False,1,0.83,0.297869,0.249327,-0.012003,0.477798,0.520489,0.0,0.044076,0.0,0.0,0.977407,0.0,1
85,False,1,0.83,0.299124,0.249431,-0.013454,0.467422,0.534833,0.0,0.047343,0.0,0.0,0.97751,0.0,1
86,False,1,0.83,0.300329,0.249538,-0.013024,0.481075,0.53335,0.0,0.048034,0.0,0.0,0.97761,0.0,1
87,False,1,0.83,0.301485,0.24965,-0.011082,0.477741,0.530976,0.0,0.048762,0.0,0.0,0.977706,0.0,1
88,False,1,0.83,0.302594,0.249749,-0.00871,0.485254,0.526108,0.0,0.047655,0.0,0.0,0.977797,0.0,1
89,False,1,0.83,0.303658,0.249838,-0.009274,0.490025,0.532644,0.0,0.04695,0.0,0.0,0.977885,0.0,1
90,False,1,0.83,0.304679,0.249933,-0.009127,0.48382,0.537075,0.0,0.047832,0.0,0.0,0.97797,0.0,1
91,False,1,0.83,0.305659,0.250025,-0.01088,0.494426,0.541392,0.0,0.047711,0.0,0.0,0.978051,0.0,1
92,False,1,0.83,0.306599,0.250141,-0.008852,0.480708,0.548127,0.0,0.05047,0.0,0.0,0.978129,0.2,1
93,False,1,0.83,0.307501,0.25025,-0.007197,0.493718,0.540737,0.0,0.049987,0.0,0.0,0.978204,0.2,1
94,False,1,0.83,0.308366,0.250354,-0.009609,0.494822,0.542821,0.0,0.049709,0.0,0.0,0.978276,0.2,1
95,False,1,0.83,0.309197,0.250464,-0.009534,0.491265,0.548194,0.0,0.05072,0.0,0.0,0.978345,0.2,1
96,False,1,0.83,0.309994,0.250559,-0.010434,0.496993,0.537764,0.0,0.049327,0.0,0.0,0.978411,0.0,1
97,False,1,0.83,0.310758,0.250654,-0.011924,0.486949,0.538885,0.0,0.049692,0.0,0.0,0.978475,0.0,1
98,False,1,0.83,0.311492,0.25076,-0.010689,0.496275,0.555543,0.0,0.051033,0.0,0.0,0.978536,0.0,1
99,False,1,0.83,0.312196,0.250842,-0.010849,0.506406,0.541443,0.0,0.048793,0.0,0.0,0.978594,0.0,1
100,False,1,0.83,0.312871,0.250907,-0.008275,0.512081,0.549716,0.0,0.047231,0.0,0.0,0.97865,0.0,1
101,False,1,0.83,0.313519,0.250972,-0.00902,0.493692,0.54254,0.0,0.047458,0.0,0.0,0.978704,0.0,1
102,False,1,0.83,0.314141,0.251028,-0.008934,0.503091,0.545286,0.0,0.046721,0.0,0.0,0.978756,0.0,1
103,False,1,0.83,0.314738,0.251047,-0.008499,0.515075,0.535665,0.0,0.043063,0.0,0.0,0.978806,0.0,1
104,False,1,0.83,0.315311,0.251046,-0.005267,0.524742,0.553466,0.0,0.041055,0.0,0.0,0.978854,0.0,1
105,False,1,0.83,0.31586,0.251036,-0.003558,0.518325,0.552965,0.0,0.040157,0.0,0.0,0.9789,0.0,1
106,False,1,0.83,0.316387,0.251013,-0.004931,0.513903,0.543487,0.0,0.038677,0.0,0.0,0.978944,0.0,1
107,False,1,0.83,0.316893,0.250977,-0.004673,0.520727,0.550311,0.0,0.037404,0.0,0.0,0.978986,0.0,1
108,False,1,0.83,0.317378,0.250917,-0.005375,0.53993,0.558593,0.0,0.03478,0.0,0.0,0.979026,0.0,1
109,False,1,0.83,0.317844,0.250827,-0.005804,0.533974,0.546196,0.0,0.031622,0.0,0.0,0.979065,0.0,1
110,False,1,0.83,0.318291,0.250714,-0.007339,0.524578,0.537127,0.0,0.028952,0.0,0.0,0.979103,0.0,1
111,False,1,0.83,0.318719,0.250593,-0.006644,0.52926,0.550751,0.0,0.027907,0.0,0.0,0.979139,0.0,1
112,False,1,0.83,0.319131,0.250454,-0.00714,0.530674,0.543371,0.0,0.025778,0.0,0.0,0.979173,0.0,1
113,False,1,0.83,0.319526,0.250335,-0.008341,0.520786,0.557782,0.0,0.027348,0.0,0.0,0.979206,0.0,1
114,False,1,0.83,0.319904,0.250226,-0.005241,0.520173,0.553449,0.0,0.028178,0.0,0.0,0.979238,0.0,1
115,False,1,0.83,0.320268,0.250086,-0.007234,0.539483,0.542466,0.0,0.024651,0.0,0.0,0.979268,0.2,1
116,False,1,0.83,0.320616,0.249928,-0.009298,0.540709,0.550033,0.0,0.022505,0.0,0.0,0.979298,0.2,1
117,False,1,0.83,0.320951,0.249765,-0.008279,0.535732,0.551527,0.0,0.021566,0.0,0.0,0.979326,0.2,1
118,False,1,0.83,0.321272,0.249603,-0.007743,0.533266,0.552077,0.0,0.02118,0.0,0.0,0.979353,0.2,1
